timestamp,price,ribbon_state,MMA5_value,MMA5_color,MMA5_intensity,MMA10_value,MMA10_color,MMA10_intensity,MMA15_value,MMA15_color,MMA15_intensity,MMA20_value,MMA20_color,MMA20_intensity,MMA25_value,MMA25_color,MMA25_intensity,MMA30_value,MMA30_color,MMA30_intensity,MMA35_value,MMA35_color,MMA35_intensity,MMA40_value,MMA40_color,MMA40_intensity,MMA45_value,MMA45_color,MMA45_intensity,MMA50_value,MMA50_color,MMA50_intensity,MMA55_value,MMA55_color,MMA55_intensity,MMA60_value,MMA60_color,MMA60_intensity,MMA65_value,MMA65_color,MMA65_intensity,MMA70_value,MMA70_color,MMA70_intensity,MMA75_value,MMA75_color,MMA75_intensity,MMA80_value,MMA80_color,MMA80_intensity,MMA85_value,MMA85_color,MMA85_intensity,MMA90_value,MMA90_color,MMA90_intensity,MMA100_value,MMA100_color,MMA100_intensity,MMA105_value,MMA105_color,MMA105_intensity,MMA110_value,MMA110_color,MMA110_intensity,MMA115_value,MMA115_color,MMA115_intensity,MMA120_value,MMA120_color,MMA120_intensity,MMA125_value,MMA125_color,MMA125_intensity,MMA130_value,MMA130_color,MMA130_intensity,MMA135_value,MMA135_color,MMA135_intensity,MMA140_value,MMA140_color,MMA140_intensity,MMA145_value,MMA145_color,MMA145_intensity
2025-10-16T21:58:48.057124,3841.85,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T21:58:58.857261,3844.05,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T21:59:09.640095,3845.55,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T21:59:20.418768,3845.85,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T21:59:31.252000,3843.65,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T21:59:42.359327,3845.75,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T21:59:53.141582,3846.25,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:00:04.020730,3847.85,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:00:14.901119,3851.25,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:00:25.761618,3850.35,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:00:36.606687,3850.75,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:00:47.408529,3850.65,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:00:58.240722,3852.25,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:01:09.016551,3853.15,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:01:19.831419,3855.5,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:01:30.631201,3851.15,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:01:41.426303,3850.05,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:01:52.372566,3854.45,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:02:03.207143,3853.25,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:02:13.975989,3852.55,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:02:24.820672,3850.55,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:02:35.700842,3849.45,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:02:46.502065,3848.95,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:02:57.289085,3851.05,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:03:08.099685,3850.45,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:03:18.900700,3850.25,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:03:29.712265,3848.65,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:03:40.589555,3849.75,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:03:51.387017,3849.75,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:04:02.193813,3849.8,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:04:13.071836,3850.45,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
